"","group","cond","subj","chan","P2","eP3a","lP3a","LDN"
"279","ad","sta","9","FP2",-0.0272100324538528,-0.670033552046485,-1.15837288121098,-1.66153723551466
"280","ad","sta","10","Fp1",1.48825159837151,-0.114228235763066,-0.150744575645846,0.129160309827016
"281","ad","sta","10","Fz",2.69351484830075,-0.424892545903561,-1.29313268437681,-0.609343434923702
"282","ad","sta","10","F3",2.74825612900708,-0.0467028588967207,-1.19981131723415,-0.576162215247235
"283","ad","sta","10","F7",1.4261651637034,-0.0257035812863941,-0.785440459418694,-0.305270478498595
"284","ad","sta","10","IO1",-0.0818803828323334,0.0177484474742619,0.345195744579923,0.096539662077323
"285","ad","sta","10","FC5",2.19088750925415,0.292859675779282,-0.892242115142521,0.0499703181120531
"286","ad","sta","10","FC1",2.77858374742428,-0.243048674787572,-0.896581900911466,-0.360321173003585
"287","ad","sta","10","C3",2.27878220576038,-0.0617682143555093,-0.839493131049888,0.100189054312827
"288","ad","sta","10","T7",1.33217569411384,-0.49097962966038,0.0309469004622155,0.142343353858328
"289","ad","sta","10","M1",-0.353430186622618,-0.138244890150643,1.15975713864584,0.309325761655669
"290","ad","sta","10","CP5",0.759652795381744,0.143234939155095,-0.113809182069926,0.425557185689674
"291","ad","sta","10","CP1",1.46117583520106,0.0487650979285182,-0.216968266080089,0.323732322908456
"292","ad","sta","10","Pz",0.565738108082134,0.256879342455055,0.157203472447671,0.8077503897218
"293","ad","sta","10","P3",0.494620311242511,0.111525886490393,0.234307844301806,0.755383779630833
"294","ad","sta","10","P7",-0.422474836513111,-0.0619764377197414,0.413346916001829,0.808777866071678
"295","ad","sta","10","LO1",0.365584281161926,-0.0700023916938644,0.025648931641203,-0.0435622611463505
"296","ad","sta","10","Oz",-1.33586708871743,-0.0367692452540516,0.30919029526497,0.600967363613899
"297","ad","sta","10","LO2",0.0772814919753129,-0.0358843006847561,-0.124233467731348,-0.0236463386396602
"298","ad","sta","10","P4",0.23216471728757,0.574574240716137,0.421688520139329,0.851036878337608
"299","ad","sta","10","P8",-1.25087131621331,0.0925405588366692,0.0802723255316139,0.752172646819608
"300","ad","sta","10","M2",-1.01092545548178,0.102418141544795,0.750244311584612,0.484215599902165
"301","ad","sta","10","CP6",0.65209296474322,0.354099191742186,-0.456585786127774,0.52721836856453
"302","ad","sta","10","CP2",1.26333303202896,0.123478404215429,-0.618162997301452,0.214809794043091
"303","ad","sta","10","Cz",2.04488343485292,0.0713022389418413,-0.638919227547368,0.0333533085785436
"304","ad","sta","10","C4",2.4438635832842,0.0988494174357461,-0.856228029173002,0.0899808422671574
"305","ad","sta","10","T8",0.203525256464265,0.359331923398315,-0.811972670115023,0.32922094830111
"306","ad","sta","10","FC6",2.38573821900118,0.402230163861419,-1.45368376327656,-0.325623339336312
"307","ad","sta","10","FC2",2.79907694252715,-0.121987263799098,-0.874343885816132,-0.316585930409381
"308","ad","sta","10","F4",2.61959745425397,-0.25523251921245,-1.33237451025143,-0.305230938276514
"309","ad","sta","10","F8",0.976240750729695,-0.263833419127596,-1.22966815699643,-0.760383266817048
"310","ad","sta","10","FP2",1.03583655724193,-0.314487769814114,-0.78267090664916,-0.518940043253312
"311","ad","sta","11","Fp1",2.03191289702952,1.51958367998961,-1.78417226535102,-0.263368796755337
"312","ad","sta","11","Fz",3.38201544009163,2.74446879012572,-3.56977459888011,-0.257420777167645
"313","ad","sta","11","F3",3.16699320762863,2.33997371685903,-2.81575424530819,-0.186919429436562
"314","ad","sta","11","F7",2.04465944702799,1.52185415470198,-1.41569630478546,0.262749325805943
"315","ad","sta","11","IO1",0.0843202487027883,0.0388415363023371,0.0137310288242568,0.0305481628517143
"316","ad","sta","11","FC5",3.17111255004811,2.08997809376424,-1.81233910404893,0.244068816024823
"317","ad","sta","11","FC1",3.33582624588524,2.7614083999413,-3.56361565093195,-0.314971797339236
"318","ad","sta","11","C3",3.07896520819012,2.41320314753146,-2.24117357026846,0.200400937816321
"319","ad","sta","11","T7",1.62193577504718,1.08686841922006,-0.53566684186497,0.669338537410956
"320","ad","sta","11","M1",-0.847152288884906,-0.571186653370729,0.913833494891481,0.081365847670883
"321","ad","sta","11","CP5",1.37424761373152,1.11718707555338,-0.609178778727948,0.48656538439149
"322","ad","sta","11","CP1",1.65716354052475,1.95226062808089,-1.99137691031839,0.275949871248108
"323","ad","sta","11","Pz",0.668926806283592,1.20807571048539,-1.10143746927149,0.423476568522597
"324","ad","sta","11","P3",0.456304022665694,1.11424890194964,-0.759698859457262,0.330755666285655
"325","ad","sta","11","P7",-0.466387839909765,-0.13619548032853,0.530636791491457,0.39421139170628
"326","ad","sta","11","LO1",0.779652867011033,0.503221446831295,-0.411637976410289,-0.206118700969647
"327","ad","sta","11","Oz",-1.06661089181446,-0.191884578406143,0.326414484095562,-0.0585799672674783
"328","ad","sta","11","LO2",0.613053686732147,0.490532269886429,-0.449856086839784,0.148565304545029
"329","ad","sta","11","P4",0.588407483675771,0.776858208638348,-0.283530111516735,0.700363737126754
"330","ad","sta","11","P8",-0.257144900817587,0.193106564946205,-0.0796612328786435,0.166191633644403
"331","ad","sta","11","M2",-1.22541590861976,-0.650016798604803,0.61596075562208,-0.0707899211040528
"332","ad","sta","11","CP6",0.926829449844668,1.18415035057658,-0.930697055212678,0.18523413252548
"333","ad","sta","11","CP2",1.3609540478383,1.57156952246987,-1.73026048974345,0.346047203282581
"334","ad","sta","11","Cz",2.67221627419354,2.50756633079862,-2.95639218973964,0.128492142054307
"335","ad","sta","11","C4",2.05931863601361,1.81830858562015,-2.43919742408239,0.0388925016610432
"336","ad","sta","11","T8",1.70560006768049,1.75965202925206,-1.05103970337261,0.733578533928591
"337","ad","sta","11","FC6",3.14474228434169,2.33274261536901,-2.1211697611914,0.251571251506078
"338","ad","sta","11","FC2",3.24825138791706,2.6380590135412,-3.59361984724021,-0.113427831658927
"339","ad","sta","11","F4",3.10483885718179,2.37389734971081,-3.07639546221204,-0.15164544942053
"340","ad","sta","11","F8",2.01294731756407,1.65871954004286,-1.79596671420161,-0.0755304186414427
"341","ad","sta","11","FP2",1.8880059311391,1.4496290855138,-1.89632554269858,-0.0742825517872698
"342","ad","sta","12","Fp1",0.961402469149361,0.0130341225146618,-1.24561042807045,-0.85857973818334
"343","ad","sta","12","Fz",5.46317028682535,-1.0395751486598,-3.0736432248807,-0.989682543452633
"344","ad","sta","12","F3",3.77982259345505,-0.205199778281989,-2.73948431946853,-1.13405888865723
"345","ad","sta","12","F7",0.623792178023201,0.541899264952944,-1.3152631643916,-0.809484388501524
"346","ad","sta","12","IO1",-0.0516048960671897,0.208510726472681,0.276503418982459,0.387424718217941
"347","ad","sta","12","FC5",2.31452871057192,1.25519649862281,-1.80139200055786,-0.2472316559722
"348","ad","sta","12","FC1",7.44163567269581,-1.02408633888053,-3.95083677154459,-1.07802204098893
"349","ad","sta","12","C3",6.23636180313425,0.0919814014447526,-4.00932829145127,-0.814697254647821
"350","ad","sta","12","T7",-0.800516870542162,2.283027334835,0.828912769856736,1.43220062821673
"351","ad","sta","12","M1",-1.20275183490617,0.0571185977138234,0.376691590803568,0.264989273733392
"352","ad","sta","12","CP5",2.20891620650516,1.09147878235365,-1.37676855834622,0.218767243699409
"353","ad","sta","12","CP1",5.97058300613418,-0.215315864519821,-3.70129432020474,-0.816754651151837
"354","ad","sta","12","Pz",3.59623463258542,-0.20937745481071,-2.15578273977517,-0.403438008292529
"355","ad","sta","12","P3",2.70745006181576,0.104002164664987,-1.5535760688392,-0.181069743906552
"356","ad","sta","12","P7",-0.28064353374206,1.05566281947304,1.15586666447228,0.991533920478547
"357","ad","sta","12","LO1",-0.111704959242862,0.420762600269185,0.185919698150391,0.416731809434156
"358","ad","sta","12","Oz",0.194404657214051,-0.267197026659761,-0.775276032716659,-0.242945608006821
"359","ad","sta","12","LO2",0.576767630282699,-0.0294695506542956,-0.427280859154759,-0.0925133501439617
"360","ad","sta","12","P4",2.8511490194625,-0.318525430449577,-1.60154530942353,-0.299258401417057
"361","ad","sta","12","P8",0.799479481165743,-0.203912194824347,-0.186395531078752,-0.348310369573195
"362","ad","sta","12","M2",-0.482127832554776,-0.334589452777582,0.667813867822921,0.166002798823741
"363","ad","sta","12","CP6",2.12409386071461,0.775030359096474,-1.91179221469592,-0.636122633446552
"364","ad","sta","12","CP2",6.08091260259804,-0.409026262064233,-3.48841480103426,-0.829505929693199
"365","ad","sta","12","Cz",9.23388624390061,-0.398529273573461,-5.05235026547353,-1.09149661913611
"366","ad","sta","12","C4",5.93353432827296,-0.0480470657835304,-4.1303564952566,-1.24624675120644
"367","ad","sta","12","T8",0.712459491192382,0.70226877625277,-0.88753491921369,-0.681871668803571
"368","ad","sta","12","FC6",2.92267030138714,1.08305014341556,-3.12501773912134,-1.37926284126869
"369","ad","sta","12","FC2",7.48332047234758,-1.00832436365276,-4.09550059987136,-0.909086652037398
"370","ad","sta","12","F4",4.2222531714146,-0.27550235666305,-3.20620504230298,-0.986544272585354
"371","ad","sta","12","F8",0.991742416659166,0.563124652825591,-1.52768728411247,-0.566673215575207
"372","ad","sta","12","FP2",1.63668821981597,-0.132326387861563,-1.2394078560239,-0.21207816171308
"373","ad","sta","13","Fp1",1.16204186081626,0.935005736472854,-0.929726765787291,-0.561175356417656
"374","ad","sta","13","Fz",3.87253847972437,1.58688988290602,-2.40677298511978,-1.31645646456871
"375","ad","sta","13","F3",2.45607375740573,1.65179972250019,-2.03639975095683,-1.20598935760557
"376","ad","sta","13","F7",0.394799880656617,1.00073154533676,-1.1161353103598,-0.60858009587662
"377","ad","sta","13","IO1",-0.075849805641224,0.0561654606895888,-0.0489127727732031,0.0549059132891618
"378","ad","sta","13","FC5",1.44706162144127,1.65844462672592,-1.60032421263839,-0.414900015576284
"379","ad","sta","13","FC1",4.66670916122359,1.68800548919285,-3.12314846897182,-1.13827278989905
"380","ad","sta","13","C3",3.54839314278552,1.38758287621441,-3.01695175176842,-1.06904913972622
"381","ad","sta","13","T7",0.395078308733222,0.468958369543088,-0.862981858401917,-0.34944824021232
"382","ad","sta","13","M1",-1.06569768279139,-0.661206331101569,0.166255810002282,0.0844684124135253
"383","ad","sta","13","CP5",1.12173812067072,1.17949799187616,-1.58471668452157,-0.632938287224725
"384","ad","sta","13","CP1",3.06592735277569,0.97546310008936,-2.79273270201437,-1.07178196037999
"385","ad","sta","13","Pz",1.13089566701455,0.616716467653151,-1.84215915569453,-0.827021910228731
"386","ad","sta","13","P3",0.844588454088359,0.384109769863288,-1.80429953410702,-1.4373072000643
"387","ad","sta","13","P7",-1.27822678797779,0.146885916376876,-0.837723810657286,-0.297387670209113
"388","ad","sta","13","LO1",0.184753568272107,0.465539664852222,-0.316188383816185,-0.0443717502143059
"389","ad","sta","13","Oz",-1.17851150718252,-0.41115942386018,-0.954888531848581,-0.257987963561131
"390","ad","sta","13","LO2",0.440218586058111,0.435775710428504,-0.34739257058897,-0.0925264013836764
"391","ad","sta","13","P4",0.636215994363819,0.150881343875592,-1.70846834712566,-0.0542208097764715
"392","ad","sta","13","P8",-0.834580959821458,-0.303735371685387,-0.666078787508595,0.306975293884839
"393","ad","sta","13","M2",-0.563021518734975,-0.279592264285003,0.281342274825248,0.36463988403897
"394","ad","sta","13","CP6",1.48320673251008,0.735240530037119,-1.33188410522186,0.283380139860333
"395","ad","sta","13","CP2",3.08539036123069,0.892105534602714,-2.39601187708086,-0.359234150892609
"396","ad","sta","13","Cz",5.42599193480986,1.52447349236731,-3.2537332646403,-0.703884603975953
"397","ad","sta","13","C4",3.90501353206244,1.06079613461296,-2.75880006935048,-0.766417784614659
"398","ad","sta","13","T8",0.458698311674875,1.05582603224362,-0.63692201370389,0.397605095273921
"399","ad","sta","13","FC6",2.61965230357322,1.47403688158105,-1.59567403062133,-0.28594180260346
"400","ad","sta","13","FC2",5.26337744405337,1.31885528435905,-2.99119245793771,-0.782763963112335
"401","ad","sta","13","F4",3.74707529051478,1.06722947478161,-2.29857326572978,-1.42343941082517
"402","ad","sta","13","F8",1.60489468110633,0.900228210464631,-0.819284376255389,-0.461241015388112
"403","ad","sta","13","FP2",1.7118109549369,0.619204357211988,-0.616934679043677,-0.603836408980681
"404","ad","sta","15","Fp1",1.22616331227786,-0.00876795699401368,-0.0456259675671048,-0.421468363879898
"405","ad","sta","15","Fz",2.81358540556682,-0.0507677936233072,-0.542967435210018,-1.548996337509
"406","ad","sta","15","F3",2.06035803868805,-0.0357396707664194,-0.416702083316388,-0.928208677561152
"407","ad","sta","15","F7",0.711528682266003,-0.134486003257628,0.0691360019899766,-0.134666695737437
"408","ad","sta","15","IO1",-0.0960634487924205,-0.0531475732920249,0.077884152376871,0.211480012108437
"409","ad","sta","15","FC5",1.103971853263,-0.0628742625732169,0.000155100963635732,-0.0294601037561539
"410","ad","sta","15","FC1",3.21034764585135,-0.152654225856423,-0.846302790232417,-1.23280867551128
"411","ad","sta","15","C3",2.81693039563005,-0.239216884457602,-0.659226750836097,-0.526512885356831
"412","ad","sta","15","T7",-0.64918285951029,-0.738362774944023,0.71286428703288,1.08323750444659
"413","ad","sta","15","M1",-1.67243777216581,-0.955650040588079,-0.162739578908217,1.75311136929223
"414","ad","sta","15","CP5",0.716469077884269,-0.765253880796144,0.372377232078699,0.81988785542608
"415","ad","sta","15","CP1",2.92202523564512,-0.862221818224951,-0.619580773902704,-0.513329243236462
"416","ad","sta","15","Pz",1.9912048995941,-1.00462381449042,-0.0200256562135776,-0.177827444381936
"417","ad","sta","15","P3",1.67338111464507,-1.18822835560426,0.570128603064941,0.871803476962931
"418","ad","sta","15","P7",-0.366121968168801,-1.02614566170193,1.21288558278345,2.32505104556989
"419","ad","sta","15","LO1",-0.213671478394985,-0.18873197295974,0.133787601196935,0.12447032525362
"420","ad","sta","15","Oz",-0.0784084492588537,-1.13323355754377,0.661663584504258,1.21413623975056
"421","ad","sta","15","LO2",0.151320879691363,0.31238109703951,-0.0661850035188457,-0.167842809739209
"422","ad","sta","15","P4",1.16880237839451,-0.530086926000539,-0.154537649269948,0.20966672207674
"423","ad","sta","15","P8",-0.3802576570521,-0.329524632580977,-0.227454587212159,0.815547202116179
"424","ad","sta","15","M2",-1.73588189800264,-0.312029666783997,-0.507564968298005,0.665613771961017
"425","ad","sta","15","CP6",0.47988771923027,0.246855542506447,-0.563653197292665,0.17031241735862
"426","ad","sta","15","CP2",2.69182662319715,-0.603122081220335,-0.779964042478293,-0.867548753022954
"427","ad","sta","15","Cz",3.71750796570948,-0.488565494753941,-1.04803338024105,-1.33348938626389
"428","ad","sta","15","C4",1.99674201440664,0.301350957629034,-0.898859281744601,-0.982816412163697
"429","ad","sta","15","T8",-0.223003122171773,0.0908391087435284,-0.271564882188573,0.492865583306924
"430","ad","sta","15","FC6",0.996167603016536,0.701243010491672,-0.490096055356464,-0.913329155204646
"431","ad","sta","15","FC2",3.20202107901342,0.0234422904183335,-0.838081651211066,-1.44510583225805
"432","ad","sta","15","F4",2.13750344806146,0.22792845468265,-0.451153788812524,-1.49914064926808
"433","ad","sta","15","F8",-0.187037007107429,-0.0605171186259457,-1.02013053720073,-2.22845141666406
"434","ad","sta","15","FP2",1.04855028012151,0.207439954921691,-0.304431786829491,-1.28652502806338
"435","ad","sta","16","Fp1",0.842751398272129,0.375181962374495,-0.497359352205935,0.453903529451643
"436","ad","sta","16","Fz",1.30070264469477,0.51663948096498,-1.2822613374311,0.35003514874706
"437","ad","sta","16","F3",1.65844841932355,0.624722920270937,-0.483603295546629,1.79628023907048
"438","ad","sta","16","F7",0.911283865091123,0.388194536309187,-0.17218814775183,1.22575804490643
"439","ad","sta","16","IO1",0.130840494660504,0.0336410901505671,-0.0254950817456643,-0.109566452550023
"440","ad","sta","16","FC5",1.30794896041693,0.928573767444924,-0.564765697788582,0.132798400444253
"441","ad","sta","16","FC1",1.80934692168727,0.847314070519027,-1.71495648144069,-0.27317171526435
"442","ad","sta","16","C3",2.24677695735647,0.728907041099807,-1.08015658398071,-0.0614908552108738
"443","ad","sta","16","T7",0.903657516155896,0.670640324768566,0.329136883507123,0.589840420989285
"444","ad","sta","16","M1",-0.0676778450112722,-0.537422628348276,0.233857433033756,-0.360750496914561
"445","ad","sta","16","CP5",2.07303557862632,0.786732179463447,-0.052820164469136,0.440464456030797
"446","ad","sta","16","CP1",2.55823067376381,0.851047666003431,-1.02738063762619,0.316403990227396
"447","ad","sta","16","Pz",1.87517526271152,1.05185013588618,-0.424719357316687,0.798280418362519
"448","ad","sta","16","P3",2.03640231554808,0.994237333962578,-0.164406481577646,0.885754535562736
"449","ad","sta","16","P7",1.38108717846071,0.270407407810513,0.869204939573551,1.41385780700092
"450","ad","sta","16","LO1",0.393225730154671,0.071122919414203,-0.0185442475783658,-0.200064106706993
"451","ad","sta","16","Oz",1.02086151999855,0.438054359986651,0.652952068363217,1.14259050194617
"452","ad","sta","16","LO2",0.0165581085243598,0.0933593866137934,0.018210950638063,-0.198639247632281
"453","ad","sta","16","P4",1.78691947074378,1.33475936882372,0.283832772711553,1.33525085368115
"454","ad","sta","16","P8",0.399842524146144,0.620019845464862,0.156711993040818,1.12350793088575
"455","ad","sta","16","M2",-0.240361186978501,0.0894619203244152,0.260264452692135,0.0869342342796666
"456","ad","sta","16","CP6",1.26193165836512,1.32035651873769,-0.474924329280942,0.713488760709203
"457","ad","sta","16","CP2",2.11367881980807,1.21290005796454,-0.853431973500337,0.76736133513442
"458","ad","sta","16","Cz",2.5126323494551,1.06878468620403,-1.17593056473304,0.8035504888056
"459","ad","sta","16","C4",1.89009049169417,1.30613880052396,-1.15196319931197,0.934598475169933
"460","ad","sta","16","T8",0.60541593000956,1.26986498970997,-0.201521698628506,0.640842004923124
"461","ad","sta","16","FC6",1.06301855072957,1.20105433286779,-0.975062757494887,0.401228740888121
"462","ad","sta","16","FC2",1.94329656540162,0.776263440811719,-1.52898701554526,0.339963187785007
"463","ad","sta","16","F4",1.34279728576033,1.09446021889871,-0.836259669069846,1.58571982049525
"464","ad","sta","16","F8",0.497663188730155,0.792706235881014,-0.480967944178429,1.06059255979224
"465","ad","sta","16","FP2",0.609695679295725,0.40061251336972,-0.495487811149244,0.77670974828769
"466","ad","sta","17","Fp1",0.799626579157781,0.964292023587428,-1.29065837329731,-0.284857469592799
"467","ad","sta","17","Fz",1.98652379924387,1.95210089913713,-2.74877867007947,-0.535944972568938
"468","ad","sta","17","F3",1.51600979603345,1.54615594476508,-2.25976840373106,0.25414631157857
"469","ad","sta","17","F7",0.687593881193176,1.01911310061888,-1.04668342971708,-0.00963485602434025
"470","ad","sta","17","IO1",0.0376542086700283,0.132030735296179,-0.0961049795592415,0.00907469618426679
"471","ad","sta","17","FC5",0.961989403923243,1.50524481666554,-1.11598610665433,0.114961036632147
"472","ad","sta","17","FC1",2.30171725512448,2.29472810401621,-2.91914949753232,-0.218361858799129
"473","ad","sta","17","C3",1.6773005409031,2.26372709407932,-2.52417832310918,-0.277456025227449
"474","ad","sta","17","T7",-0.187338377887314,0.74973236416407,-0.316081984849515,-0.0551816534252851
"475","ad","sta","17","M1",-0.886369051169957,-0.555921380894011,0.671350891138029,-0.0349064342746769
"476","ad","sta","17","CP5",-0.142455026549234,1.34983306728116,-0.868612595240158,-0.120981674044183
"477","ad","sta","17","CP1",1.33784358393786,2.32201364878203,-2.72498064154441,-0.465165539295364
"478","ad","sta","17","Pz",0.52741691680668,1.84297404628183,-1.90457327218307,-0.39883313902939
"479","ad","sta","17","P3",0.0521996198769405,1.73307522141147,-1.54348462386199,-0.35118234523587
"480","ad","sta","17","P7",-1.12883703645961,0.759294878097253,0.169670573933528,-0.295047998000337
"481","ad","sta","17","LO1",0.0447189202894792,0.180029774879416,-0.193749424362035,-0.0455902790825757
"482","ad","sta","17","Oz",-0.720627786237411,0.447831023697431,0.105707605172515,0.176945317754857
"483","ad","sta","17","LO2",0.333958270625692,0.325681987640466,-0.320137983381507,-0.00982448672608564
"484","ad","sta","17","P4",-0.0953208177296977,1.36869060306478,-1.06126757889647,-0.197002392064946
"485","ad","sta","17","P8",-0.885526816874932,0.798003071877827,0.361836426142801,0.123456378146732
"486","ad","sta","17","M2",-0.488538847605074,-0.292537238343229,1.04494872124777,0.267079459444752
"487","ad","sta","17","CP6",-0.257595007544071,1.33911844793274,-0.752205808504845,-0.0640474080444537
"488","ad","sta","17","CP2",1.21998115981812,2.07512537558422,-2.42097933934968,-0.474482609584238
"489","ad","sta","17","Cz",2.32380784782404,2.66487202808414,-3.24793693921637,-0.550073083234985
"490","ad","sta","17","C4",1.27370698325295,2.08647941051407,-2.69571882414832,-0.937436709265995
"491","ad","sta","17","T8",-0.0917043284562528,0.864848123827758,-0.324670056880803,-0.0176278131059872
"492","ad","sta","17","FC6",1.33561581860551,1.35825562749596,-1.31556894637743,-0.367743062062925
"493","ad","sta","17","FC2",2.06541171734359,2.27908619254762,-2.80824803757124,-0.502151882129325
"494","ad","sta","17","F4",1.70550640365586,1.74557171925072,-2.05174582642658,-0.392814945388553
"495","ad","sta","17","F8",0.283757987194247,0.726676489013479,-1.22661434852875,-0.520025082137206
"496","ad","sta","17","FP2",0.817559966347265,0.779801748092374,-1.39481409165073,-0.388623408984945
"497","ad","sta","18","Fp1",1.66183801481878,-0.266293887053947,-0.568057908874243,-0.822053169413575
"498","ad","sta","18","Fz",4.6752561704102,-1.21622312812412,-1.78185662722835,-1.86255479444843
"499","ad","sta","18","F3",3.61570482864158,-0.563120185886095,-0.917538219887032,-1.64508283763752
"500","ad","sta","18","F7",1.73874092213366,-0.065186976091308,0.0610892955713076,-0.488537620608392
"501","ad","sta","18","IO1",0.0854751101069698,0.00323695502908828,0.0292977973203901,0.00932355703399048
"502","ad","sta","18","FC5",2.90529540106724,-0.510695752903303,-1.19279715555845,-1.39661138073282
"503","ad","sta","18","FC1",6.23926452684761,-1.99980776584753,-2.57134143265681,-2.45595571402243
"504","ad","sta","18","C3",5.25156030740558,-1.87364563572863,-2.84873251893957,-2.15788673056211
"505","ad","sta","18","T7",2.325030446386,0.368821041581594,-0.990475963423357,0.235200139534365
"506","ad","sta","18","M1",-0.435665964131752,0.241632322487181,0.323704469317928,0.398479449307352
"507","ad","sta","18","CP5",3.39111227785619,-1.27234923423781,-2.67215249839282,-1.25392057046975
"508","ad","sta","18","CP1",5.68907065676053,-2.62971400752641,-4.06619859949545,-2.5143422849248
"509","ad","sta","18","Pz",4.11974980700736,-2.67460620164231,-3.4126179506115,-1.93187440820884
"510","ad","sta","18","P3",3.58413897677109,-1.9254893403084,-2.99088348566422,-1.50851019542637
"511","ad","sta","18","P7",2.11253694767407,-0.652544349151328,-1.50546654509433,0.732606799859792
"512","ad","sta","18","LO1",0.415762580006969,0.0719103430555942,-0.0529329156009776,-0.0361954579149866
"513","ad","sta","18","Oz",1.07048051270134,-2.11088701627288,-2.06136784609632,-0.944951067535978
"514","ad","sta","18","LO2",0.658834328996366,0.143167458267504,-0.132615752688704,0.0113747858901398
"515","ad","sta","18","P4",3.51042795259391,-2.03452945859863,-2.66956941365846,-1.10181197514542
"516","ad","sta","18","P8",1.42752112330428,-1.05770908937239,-1.72456259797878,-0.494484659690691
"517","ad","sta","18","M2",-0.292789595990552,-0.217087310296902,-0.0279628647060282,0.163529862733967
"518","ad","sta","18","CP6",3.2581098534291,-1.39109508375747,-2.11860331381511,-1.2669065576793
"519","ad","sta","18","CP2",6.11592014362813,-2.40646246804677,-3.68363533179271,-1.94768265026934
"520","ad","sta","18","Cz",7.84926910905623,-2.88076368249668,-4.34817708195377,-2.52152484688402
"521","ad","sta","18","C4",5.77932155526801,-1.68170958231367,-2.66782883033451,-1.46692124029795
"522","ad","sta","18","T8",2.55769748785955,0.330611159382399,-0.945030410369485,0.276236166436479
"523","ad","sta","18","FC6",3.25640543546221,-0.201676074088428,-1.90990902215911,-0.732750731738526
"524","ad","sta","18","FC2",5.9039230785757,-1.7372422985833,-2.82424548075003,-2.71969447438226
"525","ad","sta","18","F4",4.04929085450131,-0.603426303904365,-1.53713933403788,-1.62070220463421
"526","ad","sta","18","F8",1.29764811516758,0.0623319570176857,-1.03323451332417,0.206876499814771
"527","ad","sta","18","FP2",1.89802299521446,-0.0979780159736977,-0.562538279835347,-0.359609009976055
"528","ad","sta","19","Fp1",1.18033315443533,-0.0556180700371484,-0.230784760167812,-0.386890670382685
"529","ad","sta","19","Fz",2.79207466484658,-0.877475006535444,-0.85054351155549,-0.221230458448713
"530","ad","sta","19","F3",2.38405837560981,-0.894373564561165,-0.699330222944979,0.206346672622206
"531","ad","sta","19","F7",0.555599975070171,-0.686163556203212,-0.756372884179912,0.150066575810695
"532","ad","sta","19","IO1",-0.186671369868533,-0.135979296460683,-0.283615065562532,-0.0313976467330576
"533","ad","sta","19","FC5",1.71373407964148,-0.610711500767595,-0.970946936419767,0.243809090161915
"534","ad","sta","19","FC1",3.17253528458814,-0.691741546443358,-1.20580277012129,-0.0381953695651438
"535","ad","sta","19","C3",2.6479710397371,-0.225826224193055,-1.47014721757632,-0.207321169624963
"536","ad","sta","19","T7",-0.4575224374291,0.00249395836936771,-1.01436729065469,-0.248692922395119
"537","ad","sta","19","M1",-0.829405185702145,-0.273191157768844,-0.137396333261529,-0.33585032894814
"538","ad","sta","19","CP5",1.06899303287412,0.351941795209437,-0.922853237929442,-0.229575329288761
"539","ad","sta","19","CP1",2.21003588415124,0.555416837714787,-1.54544380579662,-0.454856628475714
"540","ad","sta","19","Pz",0.871602758003324,1.12617030465595,-1.09740608834186,-0.407215060371961
"541","ad","sta","19","P3",0.836817001577864,0.652301684869126,-0.899100457948387,-0.279507291335589
"542","ad","sta","19","P7",-0.93152485099683,0.159698822817004,-0.642877928334183,-0.890872479203618
"543","ad","sta","19","LO1",0.270517467350823,-0.24230771759873,-0.41070605526941,-0.0669765321880281
"544","ad","sta","19","Oz",-0.810646382267986,0.697379763191213,-0.246150278098745,-0.474262942817876
"545","ad","sta","19","LO2",-0.413251648451504,0.0598063521615509,-0.440293571573308,-0.229804918242259
"546","ad","sta","19","P4",-0.353663209424548,0.901448421489078,-1.24096660062464,-0.0201989472838904
"547","ad","sta","19","P8",-1.73133325404456,1.01792723818808,-0.670697204956152,-0.702127673553685
"548","ad","sta","19","M2",-1.25137300687088,0.712036080939146,0.284845906148931,-0.138232215818351
"549","ad","sta","19","CP6",-0.147685217630773,0.720669995829939,-1.1644412792818,-0.600007790834075
"550","ad","sta","19","CP2",1.77688073542004,0.55018820886438,-1.60699829005731,-0.477845644074999
"551","ad","sta","19","Cz",3.44126279947711,0.0941402548093437,-1.92133301658274,-0.147123917850964
"552","ad","sta","19","C4",1.94541559776176,-0.0819930672412816,-1.70858608031016,-0.521928092640408
"553","ad","sta","19","T8",-1.4836436693673,0.835261208913656,-0.831023956191917,-0.00479401983808957
"554","ad","sta","19","FC6",0.820475597899238,-0.440142973671686,-1.45822700818085,-0.214718574070957
"555","ad","sta","19","FC2",3.27600071710283,-0.521630369752844,-1.4641905945333,-0.138515062253056
"556","ad","sta","19","F4",2.14030007207521,-0.616260460792071,-1.15834313954769,-0.0724407813731253
"557","ad","sta","19","F8",0.618885425690346,-0.184575597127144,-1.11514211047325,-0.142846490213011
"558","ad","sta","19","FP2",1.25260214734148,-0.364767074609321,-1.00140177805209,-0.449179893462739
"559","ad","sta","20","Fp1",1.19706315174974,-0.354846327241664,-0.0744414041335606,0.0408035331290769
"560","ad","sta","20","Fz",2.25221903772107,-0.950432489325326,-0.556032787815807,-0.414727499052908
"561","ad","sta","20","F3",2.09786415514789,-0.863383975865891,-0.567791987038653,-0.343876048807316
"562","ad","sta","20","F7",1.60567658540955,-0.279634316355772,0.616427619659865,2.30377706022495
"563","ad","sta","20","IO1",0.131975026675976,-0.0260883148646079,-0.0605486791324613,0.027852560841753
